mlb,verifeid_photo,pegar_foto,marca_dagua,texto_na_foto,path_file_photo
MLB3546322921,False,False,False,False,MLB3546322921_PHOTOID709015-MLB73438571680_122023_2.jpg
MLB3546322921,False,False,False,False,MLB3546322921_PHOTOID742092-MLB73438571684_122023_6.jpg
MLB3546322921,False,False,False,False,MLB3546322921_PHOTOID974437-MLB73438571686_122023_5.jpg
MLB3546322921,False,False,False,False,MLB3546322921_PHOTOID982908-MLB73438571682_122023_4.jpg
MLB3546322921,False,False,False,False,MLB3546322921_PHOTOID995606-MLB76949017437_062024_7.jpg
MLB3546322921,False,False,False,False,MLB3546322921_PHOTOID997897-MLB73438571694_122023_1.jpg
MLB3546322935,False,False,False,False,MLB3546322935_PHOTOID729078-MLB73438571994_122023_4.jpg
MLB3546322935,False,False,False,False,MLB3546322935_PHOTOID778854-MLB73438571988_122023_3.jpg
MLB3546322935,False,False,False,False,MLB3546322935_PHOTOID809162-MLB73438571992_122023_0.jpg
MLB3546322935,False,False,False,False,MLB3546322935_PHOTOID862338-MLB73438571998_122023_5.jpg
MLB3546322935,False,False,False,False,MLB3546322935_PHOTOID885713-MLB73438572000_122023_2.jpg
MLB3546322935,False,False,False,False,MLB3546322935_PHOTOID938239-MLB76744106642_062024_7.jpg
MLB3546322935,False,False,False,False,MLB3546322935_PHOTOID949590-MLB73438571986_122023_6.jpg
MLB3546322935,False,False,False,False,MLB3546322935_PHOTOID981323-MLB73438571990_122023_1.jpg
MLB3546322937,False,False,False,False,MLB3546322937_PHOTOID667256-MLB73530128917_122023_1.jpg
MLB3546322937,False,False,False,False,MLB3546322937_PHOTOID706324-MLB73530128913_122023_5.jpg
MLB3546322937,False,False,False,False,MLB3546322937_PHOTOID707098-MLB73530128909_122023_3.jpg
MLB3546322937,False,False,False,False,MLB3546322937_PHOTOID728674-MLB76663062206_062024_7.jpg
MLB3546322937,False,False,False,False,MLB3546322937_PHOTOID833704-MLB73530128919_122023_4.jpg
MLB3546322937,False,False,False,False,MLB3546322937_PHOTOID880274-MLB73530128907_122023_6.jpg
MLB3546322937,False,False,False,False,MLB3546322937_PHOTOID910113-MLB73530128905_122023_0.jpg
MLB3546322937,False,False,False,False,MLB3546322937_PHOTOID961805-MLB73530128915_122023_2.jpg
MLB3546322941,False,False,False,False,MLB3546322941_PHOTOID845480-MLB76662673320_062024_3.jpg
